1098	0	555846	438	4803
1099	0	555846	3342	4803
1100	0	555846	3174	4602
1101	106	555539	48	4395
1102	0	555539	1698	3174
1103	0	555539	438	1899
1104	0	555539	1899	3342
1105	0	555539	4803	6234
1106	0	555539	3057	6672
1107	0	555539	2310	3042
1108	0	555539	282	3165
1109	0	555539	3165	6078
1110	0	555539	282	6060
1111	0	555539	4602	6069
1112	0	555539	6060	6078
1113	0	555539	1899	6234
1114	0	555539	1698	6069
1115	0	555539	1938	4161
1116	0	555539	6300	6312
1117	0	555539	3417	6300
1118	0	555539	1245	1938
1119	0	555539	1587	3087
1120	0	555539	897	6672
1121	0	555539	3165	3183
1122	0	555539	4161	4842
1123	0	555539	4098	6267
1124	0	555539	1245	4842
1125	0	555539	3183	6060
1126	0	555539	270	4602
1127	0	555539	513	6300
1128	103	555239	1284	2745
1129	99	554945	261	282
1130	0	554945	2655	5598
1131	0	554945	261	6078
1132	0	554945	504	6312
1133	0	554945	987	3174
1134	0	554945	504	3417
1135	0	554945	270	1698
1136	0	554945	2523	3990
1137	0	554945	5559	5598
1138	0	554945	2400	3156
1139	0	554945	2655	2697
1140	0	554945	1587	5985
1141	0	554945	3018	5205
1142	0	554945	1182	6267
1143	0	554945	183	1587
1144	0	554945	3156	5298
1145	0	554945	2697	5559
1146	0	554945	183	1611
1147	99	554651	504	513
1148	99	554357	2736	2748
1149	0	554357	1080	2523
1150	0	554357	2655	4098
1151	0	554357	1611	5985
1152	0	554357	261	3183
1153	0	554357	2376	5205
1154	0	554357	987	6069
1155	0	554357	252	2400
1156	0	554357	2400	6051
1157	0	554357	1650	6021
1158	0	554357	270	987
1159	0	554357	1182	2655
1160	0	554357	4557	6021
1161	0	554357	252	5298
1162	0	554357	5298	6051
1163	0	554357	3990	5421
1164	0	554357	5205	5274
1165	0	554357	4098	5559
1166	0	554357	5205	5916
1167	0	554357	2748	5640
1168	0	554357	222	1650
1169	0	554357	1080	5421
1170	0	554357	468	4083
1171	0	554357	222	4557
1172	0	554357	117	5205
1173	0	554357	1182	5559
1174	0	554357	351	3981
1175	0	554357	4071	4083
1176	0	554357	1650	3126
1177	0	554357	3981	6150
1178	0	554357	3126	4557
1179	99	554063	351	1071
1180	0	554063	3375	4083
1181	99	553769	1557	3729
1182	0	553769	1167	4071
1183	0	553769	1611	3087
1184	0	553769	1071	6150
1185	99	553475	468	1167
1186	0	553475	3822	5241
1187	0	553475	2655	2679
1188	0	553475	1167	3375
1189	0	553475	2655	5583
1190	0	553475	3255	3981
1191	0	553475	2679	5559
1192	0	553475	5559	5583
1193	0	553475	1071	3255
1194	0	553475	1725	6078
1195	0	553475	3729	4467
1196	0	553475	912	5241
1197	0	553475	282	1725
1198	0	553475	2679	6291
1199	0	553475	603	5685
1200	0	553475	495	2679
1201	0	553475	2100	4269
1202	0	553475	3507	5685
1203	0	553475	3801	3822
1204	0	553475	1557	2271
1205	99	553181	1356	2100
1206	0	553181	2031	5661
1207	0	553181	4269	5001
1208	0	553181	5685	6405
1209	0	553181	3492	4947
1210	0	553181	2031	2757
1211	0	553181	1725	3183
1212	0	553181	4932	5661
1213	0	553181	495	5583
1214	0	553181	1356	5001
1215	0	553181	5583	6291
1216	0	553181	2271	4467
1217	0	553181	2046	3492
1218	0	553181	2757	4932
1219	0	553181	4947	6387
1220	0	553181	912	3801
1221	0	553181	588	4947
1222	0	553181	2655	4161
1223	0	553181	2046	6387
1224	0	553181	3894	4611
1225	0	553181	4842	6291
1226	0	553181	1245	2655
1227	0	553181	588	2046
1228	0	553181	1938	6291
1229	99	552887	1707	3894
1230	0	552887	3480	5661
1231	0	552887	1119	2559
1232	0	552887	4161	5559
1233	0	552887	1245	5559
1234	0	552887	927	1587
1235	0	552887	5661	6378
1236	0	552887	2757	3480
1237	0	552887	579	5661
1238	0	552887	6267	6312
1239	0	552887	495	4842
1240	0	552887	495	1938
1241	0	552887	3417	6267
1242	0	552887	5568	6282
1243	0	552887	6267	6291
1244	0	552887	1587	3840
1245	0	552887	486	5568
1246	0	552887	1245	6282
1247	0	552887	1245	3393
1248	0	552887	2064	6426
1249	0	552887	486	1245
1250	0	552887	2664	6282
1251	0	552887	3393	5568
1252	0	552887	486	2664
1253	0	552887	2757	6378
1254	0	552887	579	2757
1255	0	552887	513	6267
1256	0	552887	4161	6282
1257	0	552887	2622	2655
1258	0	552887	3393	4161
1259	0	552887	486	4161
1260	0	552887	2664	3393
1261	0	552887	183	2358
1262	0	552887	2622	5559
1263	0	552887	2358	5985
1264	0	552887	495	6267
1265	0	552887	1245	6267
1266	0	552887	4161	6267
1267	0	552887	2580	4773
1268	0	552887	2775	2784
1269	0	552887	2814	4269
1270	0	552887	2655	5529
1271	0	552887	183	5259
1272	0	552887	5529	5559
1273	0	552887	4773	5481
1274	0	552887	1356	2814
1275	0	552887	5259	5985
1276	0	552887	2784	5676
1277	0	552887	2784	4248
1278	0	552887	2664	2697
1279	0	552887	1869	2580
1280	0	552887	2697	5568
1281	0	552887	2784	4218
1282	0	552887	1869	5481
1283	0	552887	5568	6267
1284	0	552887	2697	4170
1285	0	552887	1302	2784
1286	0	552887	2358	3087
1287	0	552887	1254	2697
1288	0	552887	1119	4038
1289	0	552887	2664	6267
1290	0	552887	4170	5598
1291	0	552887	1335	2784
1292	0	552887	1662	6672
1293	0	552887	3087	5259
1294	0	552887	1254	5598
1295	0	552887	2664	5598
1296	0	552887	5568	5598
1297	99	552593	3297	5463
1298	0	552593	2376	3801
1299	0	552593	969	4587
1300	0	552593	4209	5661
1301	0	552593	969	1683
1302	0	552593	804	4431
1303	0	552593	3801	5274
1304	99	552299	804	1518
1305	0	552299	504	4887
1306	0	552299	2376	3822
1307	0	552299	1293	5661
1308	0	552299	912	2376
1309	0	552299	4887	6300
1310	0	552299	4152	6267
1311	0	552299	4209	4218
1312	0	552299	3822	5274
1313	0	552299	2757	4209
1314	0	552299	1302	4209
1315	0	552299	3711	4431
1316	0	552299	912	5274
1317	0	552299	1293	4218
1318	0	552299	1518	3711
1319	0	552299	1293	1302
1320	0	552299	261	3909
1321	0	552299	1236	6267
1322	0	552299	1236	6312
1323	0	552299	1626	1635
1324	0	552299	1899	2598
1325	0	552299	4152	6312
1326	0	552299	1635	4530
1327	0	552299	1899	5502
1328	0	552299	261	1002
1329	0	552299	1293	2757
1330	0	552299	1236	3417
1331	0	552299	3417	4152
1332	0	552299	4431	6609
1333	0	552299	3165	3909
1334	0	552299	1518	6609
1335	0	552299	2598	4803
1336	0	552299	1626	4539
1337	0	552299	4803	5502
1338	0	552299	4530	4539
1339	0	552299	513	1236
1340	0	552299	513	4152
1341	0	552299	1002	3165
1342	102	552000	5049	6507
1343	0	552000	237	1725
1344	0	552000	1725	6036
1345	0	552000	99	4467
1346	0	552000	2271	3729
1347	0	552000	3909	6060
1348	0	552000	5598	6267
1349	0	552000	2271	3747
1350	0	552000	2271	6642
1351	0	552000	840	2271
1352	0	552000	1002	6060
1353	0	552000	1725	3141
1354	0	552000	1938	5583
1355	0	552000	99	1557
1356	0	552000	261	987
1357	0	5
